gene	fold_change	log_fold_change	score_low	pvalue_low	fdr_low	score_high	pvalue_high	fdr_high	pvalue	fdr	phenotype_score
FST	9.635019132984951e-1	-5.3640563495053105e-2	1.0937134003954819e-2	3.60076132601931e-2	8.120685672444188e-1	4.644352653427067e-1	5.880596113094031e-1	1e0	3.60076132601931e-2	8.120685672444188e-1	-7.743582131298216e-2
CHKA	9.400879436662619e-1	-8.91323700582638e-2	1.2150637210206334e-2	3.845041670083427e-2	8.120685672444188e-1	1e0	1e0	1e0	3.845041670083427e-2	8.120685672444188e-1	-1.2613112321212824e-1
TGM2	9.676533004455677e-1	-4.743785660440293e-2	1.3580764675431171e-2	4.3310128139282957e-2	8.650824732648157e-1	6.789978702127045e-1	7.034108614119059e-1	1e0	4.3310128139282957e-2	8.650824732648157e-1	-6.467727327888503e-2
MAPK3	1.0480981014708137e0	6.777375874716389e-2	8.140515474053722e-1	8.147612655966094e-1	1e0	4.732812753214903e-2	1.1685750169399355e-1	1e0	1.1685750169399355e-1	1e0	6.318841684704474e-2
LCTL	9.923947983675712e-1	-1.1013921516124354e-2	7.641827011785846e-1	7.734278229269619e-1	1e0	1e0	1e0	1e0	7.734278229269619e-1	1e0	-1.2289356633295831e-3
FYN	9.997741702470899e-1	-3.258402582060018e-4	2.447404775660582e-1	3.962477503334038e-1	1e0	9.876398103172492e-2	2.0991709142386092e-1	1e0	2.0991709142386092e-1	1e0	-2.209041198258535e-4
TAOK2	1.006753104660097e0	9.70992132346765e-3	1.0660108722086786e-1	2.243020099179546e-1	9.999147782931771e-1	1.819309843896644e-1	3.197180849456843e-1	1e0	2.243020099179546e-1	9.999147782931771e-1	6.303358891597131e-3
INSRR	9.89775252766892e-1	-1.4827123764293446e-2	3.2597063608284954e-1	4.735024881204656e-1	1e0	6.609859086784826e-1	6.908947307089741e-1	1e0	4.735024881204656e-1	1e0	-4.81403695384831e-3
NUCKS1	1.0006305142940424e0	9.093531952470575e-4	2.408893177580819e-1	3.929331336506964e-1	1e0	3.677441890870407e-1	5.077233158251367e-1	1e0	3.929331336506964e-1	1e0	3.6890763027741855e-4
UQCRQ	9.920611424166098e-1	-1.1499055784371959e-2	2.0350931082428075e-1	3.569168885762254e-1	1e0	3.27079435697516e-1	4.6572522345609213e-1	1e0	3.569168885762254e-1	1e0	-5.14505589563733e-3
GPR18	1.0343774207088208e0	4.876268820072512e-2	1e0	1e0	1e0	5.045779465774837e-1	6.442743017941226e-1	1e0	6.442743017941226e-1	1e0	9.310220610953605e-3
AKAP14	1.0132775624076145e0	1.902941901461632e-2	3.3469377301451336e-1	4.8236304547671355e-1	1e0	1.0256226921008658e-1	2.1644274301794122e-1	1e0	2.1644274301794122e-1	1e0	1.2648035998571693e-2
SLC3A1	9.748232397373537e-1	-3.678744963840104e-2	1.6683567842362354e-1	3.2306291297836437e-1	1e0	4.2059078031907e-1	5.629065045036491e-1	1e0	3.2306291297836437e-1	1e0	-1.8052075923490195e-2
MTMR12	1.002223532786007e0	3.2043185886466642e-3	4.9896876267675877e-1	6.294793721218295e-1	1e0	1.2574604380505774e-1	2.563735158674326e-1	1e0	2.563735158674326e-1	1e0	1.8941587239793166e-3
UQCRC1	9.769126630564703e-1	-3.369850527040186e-2	1.0329211011554609e-1	2.742543191440693e-1	1e0	8.805811666349581e-1	9.168238376183098e-1	1e0	2.742543191440693e-1	1e0	-1.893338805467605e-2
GRIA1	1.0134076815418178e0	1.9214669517089077e-2	7.800011440610641e-1	7.856936310158351e-1	1e0	6.453113904873837e-1	6.807307693967657e-1	1e0	6.807307693967657e-1	1e0	3.209322847764043e-3
SORD	9.977298192855146e-1	-3.278901718245194e-3	3.070317603416275e-1	4.5532820315838085e-1	1e0	3.9111434092739766e-1	5.315514391392355e-1	1e0	4.5532820315838085e-1	1e0	-1.1203202152834902e-3
PFAS	9.676189668871621e-1	-4.748904615048305e-2	3.653880217907779e-2	1.0184677666475328e-1	9.766934590821391e-1	6.268401832306091e-1	6.699625810851054e-1	1e0	1.0184677666475328e-1	9.766934590821391e-1	-4.7111636994212745e-2
AVPR2	9.804096130315525e-1	-2.854346481872107e-2	2.483099171466125e-2	7.412570511132882e-2	9.766934590821391e-1	3.398482165705679e-1	4.785564153801667e-1	1e0	7.412570511132882e-2	9.766934590821391e-1	-3.225500472908147e-2
HSD17B6	9.419044768473518e-1	-8.634733841067638e-2	4.803253062934194e-3	1.7220469484378574e-2	6.234348093016431e-1	1e0	1e0	1e0	1.7220469484378574e-2	6.234348093016431e-1	-1.5231282040398583e-1
FTH1	9.644287122031042e-1	-5.225349254043241e-2	9.591111903011695e-2	2.2281733786215857e-1	9.999147782931771e-1	3.99596081867054e-1	5.503428988221889e-1	1e0	2.2281733786215857e-1	9.999147782931771e-1	-3.407194305010228e-2
TRRAP	9.488969409840198e-1	-7.56766892059341e-2	1.0014227786363751e-1	2.2936025308479463e-1	9.999147782931771e-1	4.1195200176116104e-1	5.615642573834382e-1	1e0	2.2936025308479463e-1	9.999147782931771e-1	-4.839386852241414e-2
SLC1A2	1.0187009353068786e0	2.6730575079592717e-2	6.696241564599986e-1	7.109593829979154e-1	1e0	9.390716779652065e-2	2.017125519527322e-1	1e0	2.017125519527322e-1	1e0	1.8584888778976655e-2
NCOA5	9.903795270530631e-1	-1.394660315858928e-2	3.4500830982113223e-1	4.9247953181039356e-1	1e0	7.328470040992945e-1	7.415116896344858e-1	1e0	4.9247953181039356e-1	1e0	-4.290139906831838e-3
MGAT1	1.0072264442380574e0	1.0388065920047247e-2	6.566429096277719e-1	8.206956379126547e-1	1e0	2.4919369899631666e-1	4.824882067837428e-1	1e0	4.824882067837428e-1	1e0	3.287960998292743e-3
INPP5E	1.0398434026496288e0	5.636627910525872e-2	1e0	1e0	1e0	5.1454956664941966e-2	1.2437149602289158e-1	1e0	1.2437149602289158e-1	1e0	5.1027216766872455e-2
ACP2	1.0430270402336284e0	6.07765598761663e-2	1.2707523094931145e-1	2.9387011709056066e-1	1e0	4.0362664278834415e-1	5.784912451823686e-1	1e0	2.9387011709056066e-1	1e0	3.232368359593758e-2
GSTT2	9.963377768850725e-1	-5.293169437069872e-3	8.138551714036695e-1	8.147612655966094e-1	1e0	1e0	1e0	1e0	8.147612655966094e-1	1e0	-4.7093130458189774e-4
SLC25A4	9.907495748483933e-1	-1.340765178493965e-2	4.188308160984127e-2	1.1081091579233582e-1	9.766934590821391e-1	1.4995534899678975e-1	2.889499829521668e-1	1e0	1.1081091579233582e-1	9.766934590821391e-1	-1.2809904557951545e-2
SOD1	1.0693052998307777e0	9.6673819071746e-2	4.8626177689135625e-1	6.238730087483437e-1	1e0	1.4906632338506115e-3	4.933081859810704e-3	3.089175856535514e-1	4.933081859810704e-3	3.089175856535514e-1	2.2301506193699092e-1
EN2	1.0319517247116639e0	4.5375482245559984e-2	1e0	1e0	1e0	4.1774562680270644e-1	5.597256809422488e-1	1e0	5.597256809422488e-1	1e0	1.1435745324134957e-2
PGD	1.0008620125097776e0	1.2430854723677494e-3	1.397370334873471e-1	2.799987915460011e-1	1e0	2.914495953325931e-1	4.3001972369562497e-1	1e0	2.799987915460011e-1	1e0	6.872321497666051e-4
PKMYT1	1.040306545474856e0	5.7008707665586175e-2	7.179685426176787e-1	7.409549376135623e-1	1e0	2.107195980911425e-2	6.38365824920911e-2	9.046818097461814e-1	6.38365824920911e-2	9.046818097461814e-1	6.81214362068903e-2
PPM1D	1.1799315229619323e0	2.3870313556182043e-1	3.6854372206438957e-1	5.153193123896747e-1	1e0	1.0511995481946685e-2	3.302532142718417e-2	7.218836768564691e-1	3.302532142718417e-2	7.218836768564691e-1	3.535558526509929e-1
PPP1CC	1.051924053571958e0	7.303054922121097e-2	4.36651700938217e-1	5.823928252359722e-1	1e0	2.8629774250476274e-3	1.0375440762016564e-2	4.411092073165176e-1	1.0375440762016564e-2	4.411092073165176e-1	1.448921309277995e-1
MMP25	1.0078360210790434e0	1.1260925722156806e-2	5.7708945010735e-1	6.63816729319252e-1	1e0	1.3468859337767045e-1	2.7174246118920503e-1	1e0	2.7174246118920503e-1	1e0	6.3719103120640185e-3
FGG	9.982839377411206e-1	-2.4778812185714265e-3	7.893806584219414e-1	7.93065200409148e-1	1e0	1e0	1e0	1e0	7.93065200409148e-1	1e0	-2.4950060163834986e-4
TRIM28	1.0076070462710067e0	1.0933116093777123e-2	1.8147870232664054e-1	3.470723043922987e-1	1e0	8.444208301084072e-1	8.435224707705189e-1	1e0	3.470723043922987e-1	1e0	5.024641939266892e-3
PMVK	9.989961389001681e-1	-1.4489928459895472e-3	8.796857369275096e-2	1.9334400801032364e-1	9.865896284152843e-1	2.2680234374703e-1	3.6475457594054406e-1	1e0	1.9334400801032364e-1	9.865896284152843e-1	-1.0341016851069932e-3
PDK3	1.0083070148378528e0	1.1934985409768279e-2	1e0	1e0	1e0	3.256538833120419e-1	4.639859128790985e-1	1e0	4.639859128790985e-1	1e0	3.980260404726718e-3
ACE	1.0448489036299056e0	6.329432819646547e-2	6.907186579435788e-1	8.35779733363257e-1	1e0	1.7441090176028212e-2	6.961989805827337e-2	9.113519988758157e-1	6.961989805827337e-2	9.113519988758157e-1	7.324841306543234e-2
HK1	1.017330433420099e0	2.4788349036734467e-2	3.4627992814541875e-1	5.995356083918498e-1	1e0	1.573933638056325e-2	6.179515841537153e-2	9.046818097461814e-1	6.179515841537153e-2	9.046818097461814e-1	2.997024309686371e-2
S100A4	9.900168186607375e-1	-1.4475060611947348e-2	9.13887362828375e-2	1.981389808416882e-1	9.894138332116199e-1	3.352378572403681e-1	4.740074492557218e-1	1e0	1.981389808416882e-1	9.894138332116199e-1	-1.0176402950515317e-2
INPP5D	1.2064755853449207e0	2.7079872097579705e-1	1e0	1e0	1e0	3.904435768691983e-8	4.315907138941999e-6	1.4285652629898015e-3	4.315907138941999e-6	1.4285652629898015e-3	1.4528156156594356e0
LYN	8.251082584124771e-1	-2.773446741612645e-1	6.725433495035793e-2	1.7706009037509549e-1	9.766934590821391e-1	7.933761857237825e-1	8.02586091557654e-1	1e0	1.7706009037509549e-1	9.766934590821391e-1	-2.0852972458231847e-1
ATP6V1B2	9.982975535335802e-1	-2.458204149195179e-3	8.068767569495352e-1	8.083348798667248e-1	1e0	7.362395447413174e-1	7.443990315104381e-1	1e0	7.443990315104381e-1	1e0	-3.1512751575238666e-4
ROS1	9.999960382863303e-1	-5.715555986368739e-6	7.753590261212537e-1	7.820035304120396e-1	1e0	7.235394258377975e-1	7.344983405337051e-1	1e0	7.344983405337051e-1	1e0	-7.659369771646377e-7
EIF2AK3	9.716535775495537e-1	-4.148605166746484e-2	6.103757297206133e-2	1.4614093163171502e-1	9.766934590821391e-1	7.455809062949944e-1	7.514339601469134e-1	1e0	1.4614093163171502e-1	9.766934590821391e-1	-3.4650317289103026e-2
RTCA	1.0214920287614742e0	3.0677946008329352e-2	7.83681463605846e-1	7.887320296416502e-1	1e0	1.555685825615568e-1	2.9462540083987554e-1	1e0	2.9462540083987554e-1	1e0	1.6281700566834006e-2
GNG2	1.0321785315263958e0	4.56925291636812e-2	1e0	1e0	1e0	1.5227028403484105e-1	2.910345661002758e-1	1e0	2.910345661002758e-1	1e0	2.4493728227308092e-2
METAP2	1.0547296356108706e0	7.687323272262832e-2	4.809288998952037e-1	6.2184884830018e-1	1e0	5.381169243300525e-3	1.8217444033474174e-2	5.147538759214593e-1	1.8217444033474174e-2	5.147538759214593e-1	1.3372195354241878e-1
BACE1	1.046941984922531e0	6.618149920899438e-2	7.299492075866169e-1	7.486199886923233e-1	1e0	9.25126427320565e-2	1.9904100543372708e-1	1e0	1.9904100543372708e-1	1e0	4.6397032622135126e-2
SERPINB3	9.965027618507903e-1	-5.054291325369955e-3	4.3950457301961154e-1	5.855089101902884e-1	1e0	2.7055206726865133e-1	4.0864735154358417e-1	1e0	4.0864735154358417e-1	1e0	-1.9643569518650425e-3
GABRG3	1.0012511207558412e0	1.8038575233629238e-3	7.958067186142519e-1	7.981666026473775e-1	1e0	4.5591686740067966e-1	5.839940267845197e-1	1e0	5.839940267845197e-1	1e0	4.2136595589346653e-4
SGPP1	9.662577068764047e-1	-4.9520078860973454e-2	6.601164857661886e-2	1.5476411409532112e-1	9.766934590821391e-1	1e0	1e0	1e0	1.5476411409532112e-1	9.766934590821391e-1	-4.012759232833172e-2
FCRL2	1.0616432212291402e0	8.629901148731942e-2	2.863727689100151e-1	4.7143948450805134e-1	1e0	2.931172692143311e-1	4.5928589000479064e-1	1e0	4.5928589000479064e-1	1e0	2.9161894141133685e-2
STK3	9.812339944112038e-1	-2.7330878604051118e-2	5.2928597216350466e-2	1.3151863824497953e-1	9.766934590821391e-1	5.780355583408562e-1	6.428845796953833e-1	1e0	1.3151863824497953e-1	9.766934590821391e-1	-2.4078851056731188e-2
CDK20	1.0634797805459648e0	8.879260425921805e-2	4.5298849853987944e-1	5.988019041782296e-1	1e0	7.538066896765339e-4	2.4643829763358813e-3	1.9689570193690473e-1	2.4643829763358813e-3	1.9689570193690473e-1	2.315970215831111e-1
CANT1	1.0194282173166982e0	2.7760192061498507e-2	6.31104237261464e-1	6.899020720670174e-1	1e0	2.3785100409909077e-1	3.756177142092611e-1	1e0	3.756177142092611e-1	1e0	1.1805130896771408e-2
WARS2	9.807391254734817e-1	-2.8058661232922246e-2	9.653278061496093e-2	2.0754334249744283e-1	9.92366234949284e-1	5.455047123569603e-1	6.259230646393412e-1	1e0	2.0754334249744283e-1	9.92366234949284e-1	-1.9161012649172547e-2
